Group nationality,Group gender,Group age,Group special needs,Group Details," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Issue"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Refugee Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Team Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Issue"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Refugee Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Team Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Issue"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Refugee Recommendation"," Theme 1: Shrinking Protection Space
Refugee responses to shrinking protection space:Team Recommendation",Theme 1: Shrinking Protection SpaceRefugee responses to shrinking protection space:Issue,Theme 1: Shrinking Protection SpaceRefugee responses to shrinking protection space:Refugee recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:PA recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:Issue,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:Refugee recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:PA recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:Issue,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:Refugee recommendation,Theme 1: Shrinking Protection Space Refugee responses to shrinking protection space:PA recommendation," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityIssue"," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityRefugee Recommendation"," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityTeam Recommendation"," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityIssue "," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityRefugee Recommendation"," Theme 1: Shrinking Protection Space
Challenges to peaceful co-existence between refugees and host communityTeam Recommendation"," Theme 1: Shrinking Protection Space
Fraud:Issue"," Theme 1: Shrinking Protection Space
Fraud:Refugee Recommendation"," Theme 1: Shrinking Protection Space
Fraud:Team recommendation"," Theme 1: Shrinking Protection Space
Specific protection risks of Iraqis who arrived after June 2014 (if applicable):Issue"," Theme 1: Shrinking Protection Space
Specific protection risks of Iraqis who arrived after June 2014 (if applicable):Refugee Recommendation"," Theme 1: Shrinking Protection Space
Specific protection risks of Iraqis who arrived after June 2014 (if applicable):Team Recommendation","Theme 2: Community Based Protection Network
Community Based Complaint Mechanisms:Issue","Theme 2: Community Based Protection Network
Community Based Complaint Mechanisms:Refugee Recommendation","Theme 2: Community Based Protection Network
Community Based Complaint Mechanisms:Team Recommendation","Theme 2: Community Based Protection Network
Risk and coping mechanisms of refugees living in ITSs.Issue","Theme 2: Community Based Protection Network
Risk and coping mechanisms of refugees living in ITSs.Refugee Recommendation","Theme 2: Community Based Protection Network
Risk and coping mechanisms of refugees living in ITSs.Team Recommendation","Theme 2:  Community Based Protection Network
Short and long term needs/aspirations/plans of refugees:Issue","Theme 2: Community Based Protection Network
Short and long term needs/aspirations/plans of refugees:Refugee Recommendation","Theme 2: Community Based Protection Network
Short and long term needs/aspirations/plans of refugees:Team Recommendation","Theme 3: Protection – Assistance and Services
Access to services by refugees with disabilities (adult and children) and SGBV survivors: Issue","Theme 3: Protection – Assistance and Services
Access to services by refugees with disabilities (adult and children) and SGBV survivors: Refugee Recommendation","Theme 3: Protection – Assistance and Services
Access to services by refugees with disabilities (adult and children) and SGBV survivors: Team Recommendation","Theme 3: Impact of the Government’s new health policy
Impact of the Government’s new health policy:Issue","Theme 3: Protection – Assistance and Services
Impact of the Government’s new health policy:Refugee Recommendation","Theme 3: Protection – Assistance and Services
Impact of the Government’s new health policy:Team Recommendation","Theme 3: Protection – Assistance and Services
Refugee perceptions on home visits:Issue","Theme 3: Protection – Assistance and Services
Refugee perceptions on home visits:Refugee Recommendation","Theme 3: Protection – Assistance and Services
Refugee perceptions on home visits:Team Recommendation","Theme 3: Protection – Assistance and Services
Challenges posed by the increasing number of unaccompanied minors:Issue","Theme 3: Protection – Assistance and Services
Challenges posed by the increasing number of unaccompanied minors:Refugee Recommendation","Theme 3: Protection – Assistance and Services
Challenges posed by the increasing number of unaccompanied minors:Team Recommendation","Theme 3: Protection – Assistance and Services
Cash based interventions:Issue","Theme 3: Protection – Assistance and Services
Cash based interventions:Refugee Recommendation","Theme 3: Protection – Assistance and Services
Cash based interventions:Team Recommendation"
Syrians,Male and female,Adults,None,Living in ITSs ,. Challenges in obtaining MOI cards,,. Raise awareness on rights of refugees ,. Lack of education opportunities for children ,,. Establish more schools or informal education opportunities for children ,,,,,,,,,,,,,. Peaceful coexistence with host community,,,,,,,,,,,,. Lack of awareness of complaints handling mechanisms among small segment,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,". .) legal recognition of their rights, .) safe return to Syria; .) quality health care ",,,. Limited access to service,,,". This group chose to live outside camps to have better access to health care, however medical services are limited",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,,,,,,,". Dependency on cash assistance from NGOs and CBOs such as Care international, JRC etc; arbitrary treatment and distribution of cash assistance by CBOs",,
Syrians,Male,Youth,None,None,. Fear of authorities and fear of deportation due to lack of MOI cards and or bail out permits ,,. Raise awareness on rights of refugees ,,,,,,,,,,,,,,,,. Peaceful coexistence with host community ,,,,,,. Several cases of fraud reported ,,. Raise awareness on ways of reporting fraud ,,,,. Lack of awareness of complaints handling mechanisms; lack of trust in UNHCR and humanitarian staff,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,. Fear of deportation ,,,. .Higher Education opportunities; . Vocational training to become a carpenter or agricultural worker; . Safe return to Syria  ,,,. Limited access to services for PwD,,.  Dissemination of information on services available to people with disabilities- children in particular.,". Poor access to and quality of health care; having to pay for subsidised health care places additional burden on families struggling to meet their basic needs, ",,,,,,,,,". Some receive UNHCR cash assistance, others recently had their cash assistance from Jordanian Red Crescent cut (they now only provide cash assistance for FHH) ",,
Syrians,Male and female,Minors,None,None,. Some bullying in schools,,,. Some cases of children dropping out of school to support their families,,,". Fears for the future and current issues: safety and security, poor living conditions, fears of exploitation by adults, homesickness",,,,,,,,,,,,". Peaceful coexistence with host community, friendships between Syrian and Jordanian minors",,,,,,,,,,,,. Lack of awareness of complaints handling mechanisms for children; minors raise issues they face with their friends and family ,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,". . Education opportunities
. Health services
. Cash assistance for their families
. Safe return to Syria the biggest wish 
",,,,,,. Having to pay for subsidised health care places extra burden on families,,,,,,,,,. Cash assistance insufficient for most families to meet their basic needs,Increase cash assistance so families do not have to send their children to school,
Syrians,Male,Older Persons,None,None ,. Restricted freedom of movement due to lack of MOI cards and bailout permits,,. Raise awareness on rights of refugees ,". Exploitation by employers (working long hours, below minimum wage)",,. Advocate for work permits for PoC,,,,,,,,,,,,,. Peaceful coexistence with host community,,,,,,. Stories of fraud circulate but no male older persons have experienced it in Khaldiyah,,,,,,. Lack of awareness of complaints handling mechanisms; fear of deportation or forced relocation to camps if complaints are made ,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". Lack of water, electricity and appropriate toilets. Plus, tents have lower resistance to storms.",,,. Safe return to Syria ,,,,,,. Poor access to and quality of health care ,,,,,,,,,". Complaints: lack of cash assistance, lack of coordination between organisations offering cash assistance, arbitrary/unfair treatment by CBOs offering cash assistance ",. Better coordination between organisations offering cash assistance. Suggestion: UNHCR be made responsible for distributing cash assistance ,
Syrians,Female,Older Persons,None,None,. Bullying of children in schools,,. organisation of meetings between school principals and community leaders to address issue of harassment in and outside school,". Exploitation by employers (working long hours, below minimum wage)",,. Advocate for work permits for PoC,,,,,,,,,,,,,,,,,,,. Several cases of fraud (person making himself out to be UNHCR staff requested  JOD for expediting cash assistance),,. Raise awareness on ways of reporting fraud; raise awareness on fact that no money should be paid for UNHCR services,,,,. Lack of awarenes of complaints handling mechanisms; fear of deportation or forced relocation to camps if they place complaints ,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,". Lack of water, electricity and appropriate toilets. Plus, tents have lower resistance to storms.",,,. Safe return to Syria,,,. Lack of awareness of services for PwD,,,,,,,,,,,,". Complaints: lack of cash assistance, lack of coordination between organisations offering cash assistance, arbitrary/unfair treatment by CBOs offering cash assistance ",. Better coordination between organisations offering cash assistance. Suggestion: UNHCR be made responsible for distributing cash assistance,
Syrians,Female,Adult and youths,PwD,None,. Restricted freedom of movement  due to lack of MOI cards and bailout permits ,,. Raise awareness on rights of refugees ,,,,,,,,,,,,,,,,. Peaceful coexistence with host community,,,,,,,,,,,,. Lack of awareness of complaints handling mechanisms; lack of trust in police ,,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,". .)employment opportunities; .) quality health care; .) educational opportunities, .) increase in value of food vouchers, .) cash assistance, .) house maintenaince ",,,,,,. Satisfaction with health care services provided by UAE hospital; however issue with having to pay  JOD for insurance before receiving treatment,,,". Negative experiences with Home Visits carried out by NGOs with a view to assessing need for cash assistance (Home Visit staff insisting to conduct interviews in entrance, refusing to enter homes)",,,,,,,,
Iraqis,Female,Adult,None,None,. Verbal harassment against children in school,,. raise awareness on child protection mechanisms,. Sexual harassment against adult women,,. Raise awareness on complaints handling mechanisms; offer female refugees choice of speaking with female humanitarian staff,. Difficulties in renewing residence permits,,. Raise awareness on procedures for renewal of residence permits,. Inability to cover rent and basic needs,,. Advocate for increase in donor financial support; increase cash assistance,. Decrease in the value of WFP food vouchers places extra burden on families struggling to meet basic needs,,. Advocate for increase in donor financial assistance; advocate for increase in value of WFP food vouchers,. Iraqi women married to Jordanian men have no entitlement to protection from UNHCR,,,. Tensions with host community and other refugee populations. Iraqis mindful of the fact that Syrians receive better ,,". Organise joint CSC activities for Iraqi, Syrian and Jordanians ",,,,,,,,,,. UNHCR helpline found to be effective (positive follow-up to complaints),. Request to establish UNHCR helpdesk in Irbid so refugees do not  have to pay transportation fees to get to Amman,. Raise awareness on complaints handling mechanisms;  strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,". .) Food assistance, .) quality health care, .) cash assistance, .) recreational activities/vocational training organised by CSCs",,,. Lack of awareness on services for PwD and thereby lack of access to services by PwD,,. Dissemination of information on services available to people with disabilities- children in particular.,". Poor quality and access to health care, services provided by CARITAS said to be of much higher quality than that currently provided by JHAS; having to pay for their own medication places great burden on refugees",,.  Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Preference for FGDs over Home Visits as needs assessment and complaints handling mechanisms,,. UNHCR to conduct regular FGDs with a view to building trust and conducting needs assessments; explore in addition to Home Visits,,,,". Insufficent cash assistance. Some receive none from UNHCR, instead some by UAE Red Crescent ",,. Increase cash assistance
Iraqis,Female,Adult,None,FHH/Cash beneficiaries,. Competing demands between child care and finding employment; lack of male support a burden for many,,. Provide child care for FHH,. Difficulties in renewing residence permits; long waiting time for renewal of asylum certificates ,,. Raise awareness on procedures for renewing residence permits ,. Inability to cover rent and basic needs leads to risk of child labour ,,. Advocate for donor support; increase cash assistance,,,,,,,,,,,,,,,,,,,,,,. Lack of awareness on complaints handling mechanisms,,. Raise awareness on complaints handling mechanisms; strengthen complaints handling mechanisms; capacity building of staff who deal with helpline/petition mechanism,,,,,,,. Lack of awareness on services for PwD,,.  Dissemination of information on services available to people with disabilities,. Poor quality and access to health care; inadequate medication ,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,.  Preference for FGDs over Home Visits as needs assessment and complaints handling mechanisms,,. UNHCR to conduct regular FGDs with a view to building trust and conducting needs assessments; explore in addition to Home Visits,,,,. No or insufficient cash assistance,,. Increase cash assistance
Iraqis,Female,Youth,None,None,. Harassment against children in school,,. Raise awareness on child protection,. Fear of involuntary deportation and return to Iraq,,. Raise awareness on refugees rights,,,,,,,,,,,,,. Tensions with host community (incidents of physical attack),,. Scale up CSC activities for Iraqis and Jordanians,,,,,,,,,,". Lack of awareness on complaints handling mechanisms,",,,,,,". .) Higher Education, .) quality health care; .) cash assistance",,,,,,. Poor quality and access to services; quality of services provided by JHAS said to be of higher quality than that provided by CARITAS; refugees have to pay for their own medicine from pharmacy,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Preference for FGDs instead of Home Visits as form of needs assessment/ complaints handling mechanism,,. UNHCR to conduct regular FGDs with a view to building trust and conducting needs assessments; explore in addition to Home Visits,,,,. Insufficient cash assistance to cover rent and basic needs; some receive cash assistance from UAE Red Crescent ,,
Iraqis,Male,Youth,None,None,. Inability to cover rent and basic needs due to lack of work permits,,. Advocate for the provision of work permits,. Difficulties in renewing residence permits / asylum seeker certificates,,. Raise awareness on procedures for renewing residence permits and asylum seeker certificates,. Fear of forced deportation or return to Iraq,,. Raise awareness on rights of refugees,. Paying for primary education for children places extra burden on families struggling to meet their basic needs,,. Explore primary education for children,,,,,,,. Peaceful coexistence between male Iraqi youth and members of the host community (friendships between the two groups); a few incidents of harassment/discrimination,,. Scale up CSC activities between  Iraqi and Jordanian youths,,,,,,,,,,,,,,,,". .) Higher Education; .) quality health care, .) work permits; .) financial stability to get married and start a family",,,. Lack of awareness on services for PwD,,. Dissemination of information on services available to people with disabilities,. Poor quality and access to services; quality of services provided by JHAS said to be of higher quality than that provided by CARITAS; refugees have to pay for their own medicine from pharmacy,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,,,,,,,.  Insufficient cash assistance to cover rent and basic needs; some receive cash assistance from UAE Red Crescent ,,
Iraqis,Male,Older Persons,None,None,. Lack of Higher Education opportunities for young persons ,,. Advocate for scholarships for youth,. Inability to cover rent and basic needs ,,. Increase cash assistance,. Decrease in value of WFP food voucher places extra financial burden on families struggling to meet basic needs,,. Advocate for increase in WFP food vouchers; increase cash assistance,. Difficulties in renewing residency permit and asylum certificates ,,. Raise awareness on procedures for obtaining residence permits ,,,,,,,,,,,,,,,,,,,. Lack of awareness on complaints handling mechanisms,,. Raise awareness on complaints handling mechanisms,,,,". .) quality health care, .) Higher Education opportunities for children, .) cash assistance ",,,. Lack of awareness on services for PwD,,. Dissemination of information on services available to people with disabilities,. Poor quality and access to services; quality of services provided by JHAS said to be of higher quality than that provided by CARITAS; refugees have to pay for their own medicine from pharmacy,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits ,,". Conduct Home Visits as means of needs assessment, this builds trust with refugees; capacity building for staff who conduct Home Visits (in terms of code of conduct, length of visits etc)",,,,. Insufficient cash assistance to cover rent and basic needs ,,
Iraqis,Male,Adult,PwD,None,. Inability to cover rent and basic needs (coping strategies include working illegally in streets or supermarkets but PwD face double challenges in finding employment due to lack of work permits and disability),,,. Difficulties in obtaining or renewing residence permits and asylum certificates ,,. Raise awareness on procedures for obtaining residence permits and asylum certificates ,. Lack of primary and Higher Education opportunities for minors and youths,,,,,,,,,,,,,,,,,,,,,,,,. Lack of awareness on complaints handling mechanisms; some find UNHCR complaints handling mechanisms ineffective;  lack of trust in UNHCR staff,,.  Raise awareness on complaints handling mechanisms,,,,". .) employment opportunities, .) quality health care, .) cash assistance",,,. Extremely limited access to services for PwD; Deaf persons require sign language interpreters (incidents of unqualified interpreters miscommunicating information in legal cases);,,. Dissemination of information on services available to people with disabilities,. Poor quality and access to health care targeting special needs of PwD,,. Strengthen services and referall pathways for services targeting spencial needs of PwD,,,,,,,. Insufficient cash assistance to cover rent and basic needs,,
Syrians,Male and female,Adolescents,None,None,. Difficulties accessing education due to (a.) long distances between home and school (b.) addresses on MOI cards  (c.) lack of Higher Education opportunities,. Request for free transportation to and from school ,". Explore possibility of providing free transport; consider issue of accessing education when issuing MOI cards; match education needs with Higher Education opportunities, identify canditates eligible for DAFI scholarships",. Early marriage ,,. Raise awareness on chlid protection mechanisms and harmful effects of early marriage,. Verbal harassment in school,,. Scale up CSC activities for Syrians and Jordanians,,,,,,,,,,. Tensions with host community,,,,,,,,,,,,. Lack of awareness on complaints handling mechanisms; adolescents go to their parents if they have any problems,,. Raise awareness on complaints handling mechanisms,,,,. .) education opportunities; .) recreational activities,,,,,,. Poor quality and limited access to health care ,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,,,,,,,,,
Syrians,Female,Adults,None,None,. Fear of deportation due to lack of MOI cards and bail out permits,. Cancel need for bail out permit to enable free movement,,. Cut in value of WFP food vouchers places extra burden on families struggling to meet their basic needs,,. Advocate for an increase in WFP vouchers and or increase cash assistance,. Inability to cover rent and basic needs due to lack of work permits,,. Advocate for work permits; explore other income generating activities,". Exploitation by landowners, landowners increasing rent for Syrian refugees",,. Sensitise police to human rights standards and protection risks facing refugees,". Exploitation by employers (working overtime, below minimum wage)",,. Sensitise police to human rights standards and protection risks facing refugees,,,,. Verbal and physical harassment of children in schools,,. Sensitise teachers to child rights standards and protection issues facing refugees (empower teachers to address harassment and discrimination in the classroom),,,,,,,,,,.  UNHCR comlaints handling mechanisms (helpline) found to be ineffective,,. Strengthen UNHCR complaints handling mechanisms/ build capacity of staff handling helpline,,,,. Ecucation for their children,,,. Lack of awareness on services targeting special needs of PwD,,. Dissemination of information on services available to people with disabilities,". New health policy places extra burden on families struggling to meet their basic needs, they cannot afford subsidised health care and costs for medicine",,,. Negative view on Home Visits due to slow or no follow-up,,,". A few unaccompanied minors with no support from UNHCR, unaccompanied minors are cared for by other refugee families",,,. No or insufficient cash assistance to cover rent and basic needs ,,
Syrians,Male,Adults,None,Cash beneficiaries,. Early marriage as a coping strategy in the face of financial insecurity,,. Raise awareness on child protection standards and mechanisms and harmful effects of early marriage,. Child labour as a coping strategy in the face of financial security,,. Raise awareness on child rights standards and protection mechanisms; increase cash assistance,,,,,,,,,,,,,. Verbal and physical harassment of children in schools,,. Sensitise teachers to child rights standards and protection issues facing refugees (empower teachers to address harassment and discrimination in the classroom),,,,. Several cases of fraud reported in relation to issuance of MOI cards and bail out permits,,. Raise awareness on procedures for reporting fraud,,,,. UNHCR complaints handling mechanisms found to be effective (solutions found to problems),,,,,,". .) Cash assistance, .) Education for minors and youths, .) Safe return to Syria",,,. Limited access to services for PwD,,. Dissemination of information on services available to people with disabilities,. As cash beneficiaries this group (Male adults) are no negatively affected by new health care policy but they know that non cash beneficiaries are ,,,. Positive view on Home Visits ,. Increase Home Visits,. To the extent possible UNHCR should scale up Home Visits and in person interviews instead of other types of needs assessments.,,,,. Cash assistance is not sufficient to meet basic needs; wish for work permits,. Provide refugees with work permits,. Explore possibility of granting work permits to refugees
Syrians,Female,Youths,None,None,. Sexual and non sexual harassment,,,. Deportation of youths under  caught working illegally,,. Raise awareness on rights of refugees,,,,,,,,,,,,,. Majority report peaceful co-existence with host community,,,,,,. Several cases of fraud reported in relation to issuance of MOI cards and bail out permits,,. Raise awareness on procedures for reporting fraud,,,,". Majority find the UNHCR complaints handling mechanism to be helpful, one stated no follow-up to complaint",,. Strengthen UNHCR complaints handling mechanisms/ build capacity of staff handling helpline,,,,". .) adequate housing, .) food, .) health care and .) education",,,. Some report children with disability not getting the care hey need; others state that Handicap International has been useful in providing assistance,,,". Negatively affected by new health care policy, it places an extra burden on families struggling to meet their basic needs; poor quality and access to health care also reported",,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits ,,. To the extent possible UNHCR should scale up Home Visits and in person interviews instead of other types of needs assessments.,". A few cases of unaccompanied minors, refugee families taking it upon to care for these minors",,,. Cash assistance insufficent to meet basic needs,,. Expedite Home Visits
Syrians,Female,Adults,None,FHH,. Verbal harassment against children in school,,. Sensitise teachers to child rights standards and protection issues of refugees (empower teachers to tackle harassment and discrimination in the classroom),. Parents reluctant to send their children to school due to length and costs of transportation; fear of safety for girls,,. Explore transportation for children to and from school,. Early marriage as a coping strategy in the face of financial insecurity,,. Raise awareness on child protection standards and mechanisms as well as harmful effects of early marriage,,,,,,,,,,. Peaceful coexistence with host community,,,,,,. Several cases of fraud reported in relation issuance of MOI cards and bail out permits,,. Raise awareness on procedures for reporting fraud,,,,. Lack of awareness on complaints handling mechanisms,,. Raise awareness on UNHCR complaints handling mechanisms,,,,". .) cash assistance to cover rent, .) food assistance, .) education opportunities for minors and youths, .) safe return to Syria",,,". Awareness of services for PwD provided by Handical International, NRC and UNHCR",,,. New health policy places extra burden on families struggling to cover rent and basic needs ,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits,,. To the extent possible UNHCR should scale up Home Visits and in person interviews instead of other types of needs assessments.,,,,. Cash assistance insufficent to cover rent and basic needs,,
Syrians,Male,Youths,None,None,. Exploitation in the work place due (lack of work permits makes refugees vulnerable to exploitation),,. Raise aware on refugee rights and UNHCR protection mechanisms,. Restricted freedom of movement due to lack of bail out permits,,,. Deportation,,,,,,,,,,,,,,,,,,.  Several cases of fraud,,. Raise awareness on procedures for reporting fraud,,,,". Awareness of UNHCR complaints handling mechanisms, which are found to be useful",,,,,,". .) Education opportunities, .) work permits",,,. Limited access to services for PwD,,. Dissemination of information on services available to people with disabilities,. New health policy places extra burden on families struggling to cover rent and basic needs,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits,,. To the extent possible UNHCR should scale up Home Visits and in person interviews instead of other types of needs assessments.,,,,. Cash assistance insufficient to meet basic needs,,
Syrians,Male and female,Minors,None,None,. Fear of going to school (fear for their safety),,. Sensitise teachers to child rights standards and protection issues of refugees (empower teachers to tackle harassment and discrimination in the classroom),. Fear of early marriage ,,. Sensitise teachers to child rights standards and protection issues of refugees (empower teachers to tackle harassment and discrimination in the classroom),,,,,,,,,,,,,. Discrimination against minors in school,,. Sensitise teachers to child rights standards and protection issues of refugees (empower teachers to tackle harassment and discrimination in the classroom),,,,,,,,,,,,,,,,". .) education opportunities, .) recreational activities, .) safe return to Syria",,,,,,,,,,,,,,,,,
Syrians,Male,Older Persons,None,None,. Child labour as a coping strategy in the face of financial insecurity; exploitation by children in the workplace,,. Raise awareness on child rights and protection mechanisms; sensitive police to child rights standards and protection issues facing refugees,,,,,,,,,,,,,,,,. Tensions with host communities,,. Scale up CSC activities for Syrians and Jordanians,,,,. Several cases of fraud reported,,. Raise awareness on procedures for reporting fraud,,,,. Preference for in person consultation/complainst handling over helpline and complaints box,,. Expand opportunities for in person consultation/complaints handling; strengthen capacity of staff working directly with refugees,,,,". .) education opportunities for minors and youths, .) health care, .) food assistance (increase value of WFP food vouchers)",,,. Limited access to services for PwD,,. Dissemination of information on services available to people with disabilities; improve access to services for PwD,. New health care policy places extra burden on families struggling to meet their basic needs,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits ,,.  To the extent possible UNHCR should scale up Home Visits and in person interviews instead of other types of needs assessments.,,,,. Cash assistance insufficient to cover basic needs,,
Syrians,Female,Older Persons,None,None,. Inability to cover rent and basic needs; cut in WFP food vouchers places extra financial burden,,. Increase financial assistance; advocate for increase in value of WFP vouchers,,,,,,,,,,,,,,,,. Peaceful coexistence with host communities,,,,,,,,,,,,. Awareness of complaints handling mechanisms,,,,,,". .) Financial assistance to cover rent, .) quality health care, .) education opportunities for minors and youth, .) safe return to Syria ",,,. Limited access to services for PwD,,. Dissemination of information on services available to people with disabilities; improve access to services for PwD,. New health care policy places extra burden on refugees struggling to meet basic needs,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits ,,. To the extent possible UNHCR should scale up Home Visits and in person interviews instead of other types of needs assessments.,,,,. Cash assistance insufficient to cover rent and basic needs,,
Syrians,Male and female,Adults,PwD,None,. Restricted movement due to lack of bailout permits,,,. Social stigma due to disability,,,,,,,,,,,,,,,,,,,,,,,,,,,. Complaints handling mechanisms found to be ineffective; preference for in person consultations/complaints handling; opportunity to speak with female staff on sensitive issues,,. Strengthen UNHCR complaints handling mechanisms/ build capacity of staff handling helpline; offer females opportunity to speak with female staff,,,,". .) education opportunities, .) cash assistance",,,". Lack of health services, education opportunities, and Recreational activities taegeting special needs of persons with disability",,. Expand servicse for PwD; ensure inclusiveness of PwD in CSC activities; dissemination of information on services available to people with disabilities,. New health care policy places extra burden on refugees struggling to meet basic needs,,. Strengthen services provided by JHAS; expand provision of health care services beyond JHAS,. Positive view on Home Visits,. Home Visits encouraged as needs assessment/complaints handling mechanism,. To the extent possible UNHCR should scale up Home Visits and in person interviews instead of other types of needs assessments.,,,,. Cash assistance found to be insufficient to cover rent and basic needs ,,
